video_name,left_pupil,right_pupil,gaze_direction,label
C0001.MP4,"(860, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 500)","(1110, 506)",center,Med penna_Finger-test
C0001.MP4,"(860, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 501)","(1103, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 501)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 501)","(1103, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 501)","(1102, 506)",center,Med penna_Finger-test
C0001.MP4,"(860, 501)","(1103, 506)",center,Med penna_Finger-test
C0001.MP4,"(860, 500)","(1103, 506)",center,Med penna_Finger-test
C0001.MP4,"(860, 500)","(1103, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 501)","(1103, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1103, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1110, 506)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1109, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1101, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 500)","(1102, 506)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 501)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 501)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 502)","(1103, 506)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1103, 506)",center,Med penna_Finger-test
C0001.MP4,"(860, 500)","(1103, 506)",center,Med penna_Finger-test
C0001.MP4,"(859, 501)","(1103, 506)",center,Med penna_Finger-test
C0001.MP4,"(860, 501)","(1103, 506)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1101, 505)",center,Med penna_Finger-test
C0001.MP4,"(860, 501)","(1102, 506)",center,Med penna_Finger-test
C0001.MP4,"(859, 501)","(1110, 506)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 501)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1101, 505)",center,Med penna_Finger-test
C0001.MP4,"(858, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1109, 506)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1101, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 501)","(1102, 506)",center,Med penna_Finger-test
C0001.MP4,"(859, 501)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 501)","(1102, 506)",center,Med penna_Finger-test
C0001.MP4,"(859, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(859, 499)","(1102, 504)",center,Med penna_Finger-test
C0001.MP4,"(858, 500)","(1102, 505)",center,Med penna_Finger-test
C0001.MP4,"(858, 500)","(1103, 505)",center,Med penna_Finger-test
C0001.MP4,"(857, 500)","(1103, 505)",center,Med penna_Finger-test
C0001.MP4,"(858, 499)","(1103, 505)",center,Med penna_Finger-test
C0001.MP4,"(858, 500)","(1103, 505)",center,Med penna_Finger-test
C0001.MP4,"(858, 499)","(1105, 505)",center,Med penna_Finger-test
C0001.MP4,"(858, 500)","(1103, 506)",center,Med penna_Finger-test
C0001.MP4,"(857, 499)","(1103, 506)",center,Med penna_Finger-test
C0001.MP4,"(853, 497)","(1103, 504)",center,Med penna_Finger-test
C0001.MP4,"(850, 495)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(852, 494)","(1103, 500)",center,Med penna_Finger-test
C0001.MP4,"(850, 493)","(1110, 500)",center,Med penna_Finger-test
C0001.MP4,"(850, 493)","(1110, 499)",center,Med penna_Finger-test
C0001.MP4,"(850, 493)","(1103, 498)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1103, 499)",center,Med penna_Finger-test
C0001.MP4,"(852, 493)","(1103, 498)",center,Med penna_Finger-test
C0001.MP4,"(851, 492)","(1112, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1103, 498)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1102, 498)",center,Med penna_Finger-test
C0001.MP4,"(852, 493)","(1103, 498)",center,Med penna_Finger-test
C0001.MP4,"(852, 493)","(1103, 498)",center,Med penna_Finger-test
C0001.MP4,"(852, 493)","(1103, 498)",center,Med penna_Finger-test
C0001.MP4,"(852, 492)","(1103, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1103, 498)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1103, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1101, 498)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1101, 498)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1101, 498)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1110, 500)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1102, 498)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1101, 499)",center,Med penna_Finger-test
C0001.MP4,"(849, 494)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 493)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1099, 499)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1099, 499)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(846, 497)","(1100, 503)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1097, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1098, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1098, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(843, 495)","(1098, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1098, 501)",center,Med penna_Finger-test
C0001.MP4,"(842, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(845, 498)","(1099, 503)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1098, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 497)","(1099, 503)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(846, 497)","(1099, 502)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1098, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1098, 502)",center,Med penna_Finger-test
C0001.MP4,"(846, 496)","(1099, 502)",center,Med penna_Finger-test
C0001.MP4,"(846, 496)","(1098, 501)",center,Med penna_Finger-test
C0001.MP4,"(846, 497)","(1099, 502)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1098, 501)",center,Med penna_Finger-test
C0001.MP4,"(843, 495)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1098, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(846, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1098, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(846, 497)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 495)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1099, 502)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1099, 502)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 494)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(849, 494)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(849, 494)","(1101, 499)",center,Med penna_Finger-test
C0001.MP4,"(850, 495)","(1101, 500)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1109, 500)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1101, 499)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1101, 499)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1102, 500)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1102, 500)",center,Med penna_Finger-test
C0001.MP4,"(850, 495)","(1101, 500)",center,Med penna_Finger-test
C0001.MP4,"(852, 494)","(1103, 500)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1101, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1109, 500)",center,Med penna_Finger-test
C0001.MP4,"(851, 493)","(1111, 500)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1111, 500)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1110, 500)",center,Med penna_Finger-test
C0001.MP4,"(852, 494)","(1102, 499)",center,Med penna_Finger-test
C0001.MP4,"(852, 494)","(1103, 500)",center,Med penna_Finger-test
C0001.MP4,"(852, 494)","(1110, 501)",center,Med penna_Finger-test
C0001.MP4,"(852, 495)","(1102, 500)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1110, 501)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1102, 500)",center,Med penna_Finger-test
C0001.MP4,"(851, 494)","(1109, 501)",center,Med penna_Finger-test
C0001.MP4,"(850, 494)","(1101, 500)",center,Med penna_Finger-test
C0001.MP4,"(850, 495)","(1101, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1101, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 494)","(1101, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 494)","(1100, 499)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1101, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1101, 501)",center,Med penna_Finger-test
C0001.MP4,"(849, 494)","(1101, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1101, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1101, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1101, 501)",center,Med penna_Finger-test
C0001.MP4,"(849, 494)","(1100, 500)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(849, 495)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(849, 496)","(1100, 503)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1099, 502)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(847, 494)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(847, 496)","(1099, 500)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1099, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 495)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1099, 502)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1100, 501)",center,Med penna_Finger-test
C0001.MP4,"(848, 496)","(1101, 502)",center,Med penna_Finger-test
C0001.MP4,"(846, 500)","(1097, 506)",center,Med penna_Finger-test
C0001.MP4,"(849, 503)","(1094, 510)",blinking,Med penna_Finger-test
C0001.MP4,"(848, 505)","(1093, 511)",blinking,Med penna_Finger-test
C0001.MP4,"(848, 505)","(1092, 511)",blinking,Med penna_Finger-test
C0001.MP4,"(847, 506)","(1091, 511)",blinking,Med penna_Finger-test
C0001.MP4,"(847, 504)","(1091, 510)",blinking,Med penna_Finger-test
C0001.MP4,"(846, 503)","(1095, 509)",blinking,Med penna_Finger-test
C0001.MP4,"(844, 501)","(1097, 508)",blinking,Med penna_Finger-test
C0001.MP4,"(844, 499)","(1097, 506)",center,Med penna_Finger-test
C0001.MP4,"(844, 498)","(1093, 504)",center,Med penna_Finger-test
C0001.MP4,"(844, 496)","(1094, 503)",center,Med penna_Finger-test
C0001.MP4,"(844, 495)","(1097, 501)",center,Med penna_Finger-test
C0001.MP4,"(844, 495)","(1097, 500)",center,Med penna_Finger-test
C0001.MP4,"(844, 495)","(1097, 501)",center,Med penna_Finger-test
C0001.MP4,"(845, 495)","(1098, 500)",center,Med penna_Finger-test
C0001.MP4,"(844, 494)","(1096, 499)",center,Med penna_Finger-test
C0001.MP4,"(840, 494)","(1089, 498)",center,Med penna_Finger-test
C0001.MP4,"(832, 494)","(1080, 499)",right,Med penna_Finger-test
C0001.MP4,"(837, 492)","(1080, 499)",right,Med penna_Finger-test
C0001.MP4,"(837, 493)","(1079, 498)",right,Med penna_Finger-test
C0001.MP4,"(837, 493)","(1079, 498)",right,Med penna_Finger-test
C0001.MP4,"(837, 492)","(1079, 498)",right,Med penna_Finger-test
C0001.MP4,"(838, 493)","(1079, 499)",right,Med penna_Finger-test
C0001.MP4,"(838, 491)","(1079, 497)",right,Med penna_Finger-test
C0001.MP4,"(839, 490)","(1079, 496)",right,Med penna_Finger-test
C0001.MP4,"(838, 490)","(1079, 496)",right,Med penna_Finger-test
C0001.MP4,"(838, 488)","(1080, 495)",right,Med penna_Finger-test
C0001.MP4,"(839, 486)","(1081, 493)",right,Med penna_Finger-test
C0001.MP4,"(839, 484)","(1080, 491)",right,Med penna_Finger-test
C0001.MP4,"(839, 483)","(1086, 488)",right,Med penna_Finger-test
C0001.MP4,"(840, 483)","(1080, 488)",right,Med penna_Finger-test
C0001.MP4,"(839, 483)","(1080, 489)",right,Med penna_Finger-test
C0001.MP4,"(840, 482)","(1080, 488)",right,Med penna_Finger-test
C0001.MP4,"(839, 482)","(1080, 487)",right,Med penna_Finger-test
C0001.MP4,"(839, 481)","(1080, 487)",right,Med penna_Finger-test
C0001.MP4,"(840, 481)","(1079, 487)",right,Med penna_Finger-test
C0001.MP4,"(840, 481)","(1080, 486)",right,Med penna_Finger-test
C0001.MP4,"(840, 480)","(1081, 485)",right,Med penna_Finger-test
C0001.MP4,"(841, 479)","(1081, 485)",right,Med penna_Finger-test
C0001.MP4,"(841, 479)","(1082, 484)",right,Med penna_Finger-test
C0001.MP4,"(841, 479)","(1082, 484)",right,Med penna_Finger-test
C0001.MP4,"(841, 480)","(1086, 483)",right,Med penna_Finger-test
C0001.MP4,"(841, 479)","(1082, 483)",right,Med penna_Finger-test
C0001.MP4,"(841, 478)","(1086, 482)",right,Med penna_Finger-test
C0001.MP4,"(841, 477)","(1086, 482)",right,Med penna_Finger-test
C0001.MP4,"(841, 477)","(1082, 482)",right,Med penna_Finger-test
C0001.MP4,"(841, 477)","(1082, 481)",right,Med penna_Finger-test
C0001.MP4,"(841, 477)","(1083, 481)",right,Med penna_Finger-test
C0001.MP4,"(841, 476)","(1083, 481)",right,Med penna_Finger-test
C0001.MP4,"(842, 476)","(1082, 480)",right,Med penna_Finger-test
C0001.MP4,"(841, 475)","(1087, 480)",center,Med penna_Finger-test
C0001.MP4,"(843, 476)","(1086, 480)",right,Med penna_Finger-test
C0001.MP4,"(841, 476)","(1083, 480)",right,Med penna_Finger-test
C0001.MP4,"(841, 475)","(1086, 479)",right,Med penna_Finger-test
C0001.MP4,"(842, 475)","(1084, 479)",right,Med penna_Finger-test
C0001.MP4,"(841, 475)","(1087, 479)",right,Med penna_Finger-test
C0001.MP4,"(842, 474)","(1083, 479)",right,Med penna_Finger-test
C0001.MP4,"(841, 474)","(1087, 479)",right,Med penna_Finger-test
C0001.MP4,"(841, 474)","(1084, 479)",right,Med penna_Finger-test
C0001.MP4,"(842, 474)","(1085, 479)",right,Med penna_Finger-test
C0001.MP4,"(842, 473)","(1087, 478)",center,Med penna_Finger-test
C0001.MP4,"(844, 474)","(1088, 478)",center,Med penna_Finger-test
C0001.MP4,"(852, 477)","(1094, 480)",center,Med penna_Finger-test
C0001.MP4,"(856, 480)","(1102, 485)",center,Med penna_Finger-test
C0001.MP4,"(856, 482)","(1103, 487)",center,Med penna_Finger-test
C0001.MP4,"(856, 483)","(1103, 487)",center,Med penna_Finger-test
C0001.MP4,"(854, 483)","(1106, 487)",center,Med penna_Finger-test
C0001.MP4,"(856, 481)","(1105, 487)",center,Med penna_Finger-test
C0001.MP4,"(855, 482)","(1105, 487)",center,Med penna_Finger-test
C0001.MP4,"(856, 483)","(1106, 487)",center,Med penna_Finger-test
C0001.MP4,"(857, 480)","(1107, 487)",center,Med penna_Finger-test
C0001.MP4,"(856, 480)","(1105, 485)",center,Med penna_Finger-test
C0001.MP4,"(856, 480)","(1107, 485)",center,Med penna_Finger-test
C0001.MP4,"(856, 480)","(1108, 485)",center,Med penna_Finger-test
C0001.MP4,"(856, 479)","(1108, 485)",center,Med penna_Finger-test
C0001.MP4,"(857, 477)","(1108, 483)",center,Med penna_Finger-test
C0001.MP4,"(858, 477)","(1107, 482)",center,Med penna_Finger-test
C0001.MP4,"(858, 475)","(1107, 481)",center,Med penna_Finger-test
C0001.MP4,"(859, 475)","(1108, 480)",center,Med penna_Finger-test
C0001.MP4,"(858, 475)","(1109, 480)",center,Med penna_Finger-test
C0001.MP4,"(858, 474)","(1107, 479)",center,Med penna_Finger-test
C0001.MP4,"(858, 473)","(1109, 479)",center,Med penna_Finger-test
